order_number,line_item,order_month,order_date,delivery_date,customer_key,store_key,product_key,quantity,gender,name,city,state_code,state,zip_code,birthday,product_name,brand,color,unit_cost_usd,unit_price_usd,sales_usd,subcategory_key,subcategory,category_key,category,first_purchase_date,age_in_days,unique_purchase_count,repeat_customer
2126000,1,2020-10-01,2020-10-26,2020-10-30,2001755,0,1701,7,Female,Mie Huus,Lincoln,NE,Nebraska,68501,1960-09-01,SV Hand Games for 12-16 boys E60 Red,Southridge Video,Red,2.54,4.98,34.86,0701,Boxed Games,07,Games and Toys,2016-11-08,1565,6,1
2126000,2,2020-10-01,2020-10-26,2020-10-30,2001755,0,419,1,Female,Mie Huus,Lincoln,NE,Nebraska,68501,1960-09-01,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Silver,188.13,369,369,0303,Desktops,03,Computers,2016-11-08,1565,6,1
2126000,3,2020-10-01,2020-10-26,2020-10-30,2001755,0,1657,2,Female,Mie Huus,Lincoln,NE,Nebraska,68501,1960-09-01,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,82.77,179.99,359.98,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-11-08,1565,6,1
2126000,4,2020-10-01,2020-10-26,2020-10-30,2001755,0,459,3,Female,Mie Huus,Lincoln,NE,Nebraska,68501,1960-09-01,WWI Desktop PC1.80 E1801 White,Wide World Importers,White,137.6,269.9,809.6999999999999,0303,Desktops,03,Computers,2016-11-08,1565,6,1
2126000,5,2020-10-01,2020-10-26,2020-10-30,2001755,0,1195,3,Female,Mie Huus,Lincoln,NE,Nebraska,68501,1960-09-01,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,Fabrikam,Grey,301.21,655,1965,0405,Camcorders,04,Cameras and camcorders,2016-11-08,1565,6,1
2126000,6,2020-10-01,2020-10-26,2020-10-30,2001755,0,7,9,Female,Mie Huus,Lincoln,NE,Nebraska,68501,1960-09-01,Contoso 2G MP3 Player E200 Blue,Contoso,Blue,11,21.57,194.13,0101,MP4&MP3,01,Audio,2016-11-08,1565,6,1
2129003,1,2020-10-01,2020-10-29,2020-10-31,1468248,0,1398,1,Female,Mary Busby,Corpus Christi,TX,Texas,78401,1948-10-11,Contoso 2-Line Corded Cordless Telephone M202 Grey,Contoso,Grey,13.33,28.99,28.99,0501,Home & Office Phones,05,Cell phones,2018-09-29,875,8,1
2129003,2,2020-10-01,2020-10-29,2020-10-31,1468248,0,355,3,Female,Mary Busby,Corpus Christi,TX,Texas,78401,1948-10-11,Fabrikam Laptop8.9 M0801 Silver,Fabrikam,Silver,185.32000000000002,363.5,1090.5,0301,Laptops,03,Computers,2018-09-29,875,8,1
2129007,1,2020-10-01,2020-10-29,2020-11-02,1867082,0,1653,10,Male,Robert Reagan,Springfield,IL,Illinois,62707,2001-06-01,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,56.08,109.99000000000001,1099.9,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-02-12,739,4,1
2131007,1,2020-10-01,2020-10-31,2020-11-03,1944880,0,838,1,Male,Joona Hakola,Crystal Lake,IL,Illinois,60014,1995-04-23,Contoso USB Optical Mouse E200 Gold,Contoso,Gold,7.9,15.5,15.5,0308,Computers Accessories,03,Computers,2019-06-27,604,1,0
2131008,1,2020-10-01,2020-10-31,2020-11-04,1692220,0,1816,1,Female,Mariela Barnes,Saginaw,MI,Michigan,48607,1945-04-30,MGS Age of Empires II Gold Edition2009 E172,Tailspin Toys,Blue,16.310000000000002,32,32,0702,Download Games,07,Games and Toys,2018-12-05,808,3,1
2133002,1,2020-11-01,2020-11-02,2020-11-08,2060807,0,87,1,Male,Millard Arcouet,Madison,WI,Wisconsin,53703,2002-01-03,NT Wireless Bluetooth Stereo Headphones M402 Purple,Northwind Traders,Purple,45.98,99.99000000000001,99.99000000000001,0106,Bluetooth Headphones,01,Audio,2020-11-02,110,2,1
2133002,3,2020-11-01,2020-11-02,2020-11-08,2060807,0,760,1,Male,Millard Arcouet,Madison,WI,Wisconsin,53703,2002-01-03,Contoso Reserve Pen - Tablet Pen E200 Black,Contoso,Black,7.09,13.9,13.9,0308,Computers Accessories,03,Computers,2020-11-02,110,2,1
2135003,1,2020-11-01,2020-11-04,2020-11-10,1957841,0,1613,2,Female,Jennifer Fleischer,Kansas City,MO,Missouri,64106,1998-01-19,SV DVD 7-Inch Player Portable E200 White,Southridge Video,White,56.08,109.99000000000001,219.98000000000002,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-02-22,1094,2,1
2135006,1,2020-11-01,2020-11-04,2020-11-07,1538902,0,1641,6,Male,Mitchell Alexander,Piscataway,NJ,New Jersey,8854,1987-04-06,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,5.819999999999999,12.66,75.96000000000001,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-12-18,795,1,0
2136000,1,2020-11-01,2020-11-05,2020-11-09,1306101,0,718,1,Male,Joshua Santiago,Lynnwood,WA,Washington,98036,1991-03-07,"Proseware Color Ink jet Fax, Copier, Phone M250 White",Proseware,White,73.11999999999999,159,159,0306,"Printers, Scanners & Fax",03,Computers,2019-03-04,719,9,1
2136000,2,2020-11-01,2020-11-05,2020-11-09,1306101,0,1408,5,Male,Joshua Santiago,Lynnwood,WA,Washington,98036,1991-03-07,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,Black,175.26999999999998,529,2645,0503,Touch Screen Phones,05,Cell phones,2019-03-04,719,9,1
2136000,3,2020-11-01,2020-11-05,2020-11-09,1306101,0,1688,9,Male,Joshua Santiago,Lynnwood,WA,Washington,98036,1991-03-07,SV Hand Games women M40 Yellow,Southridge Video,Yellow,4.08,8.88,79.92,0701,Boxed Games,07,Games and Toys,2019-03-04,719,9,1
2137002,1,2020-11-01,2020-11-06,2020-11-12,1905321,0,447,2,Female,Zdenka Strnadová,Chicago,IL,Illinois,60654,1969-11-13,WWI Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21000000000001,229.9,459.8,0303,Desktops,03,Computers,2020-11-06,106,1,0
2137003,1,2020-11-01,2020-11-06,2020-11-09,1242018,0,1459,1,Female,Corinna Meaney,White Plains,NY,New York,10601,1980-08-18,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,256,256,0503,Touch Screen Phones,05,Cell phones,2018-03-03,1085,1,0
2138000,1,2020-11-01,2020-11-07,2020-11-11,1589348,0,2087,3,Male,Andrew Jones,Pittsburgh,PA,Pennsylvania,15222,2000-11-03,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,363.75,791,2373,0804,Water Heaters,08,Home Appliances,2018-12-20,793,3,1
2138000,2,2020-11-01,2020-11-07,2020-11-11,1589348,0,1289,1,Male,Andrew Jones,Pittsburgh,PA,Pennsylvania,15222,2000-11-03,Contoso Genuine Leather Grip Belt E322 Grey,Contoso,Grey,39.760000000000005,77.99000000000001,77.99000000000001,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2018-12-20,793,3,1
2138000,3,2020-11-01,2020-11-07,2020-11-11,1589348,0,1601,4,Male,Andrew Jones,Pittsburgh,PA,Pennsylvania,15222,2000-11-03,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Black,73.57,159.99,639.96,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-12-20,793,3,1
2138006,1,2020-11-01,2020-11-07,2020-11-10,1381883,0,748,5,Male,Luke Watson,Burbank,CA,California,91504,1996-02-21,Contoso Education Supplies Bundle E200 Black,Contoso,Black,6.88,13.5,67.5,0308,Computers Accessories,03,Computers,2017-12-25,1153,8,1
2138006,2,2020-11-01,2020-11-07,2020-11-10,1381883,0,2516,2,Male,Luke Watson,Burbank,CA,California,91504,1996-02-21,Contoso In-Line Coupler E180 Black,Contoso,Black,1.71,3.3499999999999996,6.699999999999999,0505,Cell phones Accessories,05,Cell phones,2017-12-25,1153,8,1
2138006,3,2020-11-01,2020-11-07,2020-11-10,1381883,0,1635,7,Male,Luke Watson,Burbank,CA,California,91504,1996-02-21,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,160.23000000000002,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-12-25,1153,8,1
2138006,4,2020-11-01,2020-11-07,2020-11-10,1381883,0,1480,3,Male,Luke Watson,Burbank,CA,California,91504,1996-02-21,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Grey,65.77,129,387,0504,Smart phones & PDAs,05,Cell phones,2017-12-25,1153,8,1
2138006,5,2020-11-01,2020-11-07,2020-11-10,1381883,0,56,4,Male,Luke Watson,Burbank,CA,California,91504,1996-02-21,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,296,1184,0104,Recording Pen,01,Audio,2017-12-25,1153,8,1
2138006,6,2020-11-01,2020-11-07,2020-11-10,1381883,0,1631,6,Male,Luke Watson,Burbank,CA,California,91504,1996-02-21,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,5.819999999999999,12.66,75.96000000000001,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-12-25,1153,8,1
2138006,7,2020-11-01,2020-11-07,2020-11-10,1381883,0,452,6,Male,Luke Watson,Burbank,CA,California,91504,1996-02-21,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95000000000002,1319.7,0303,Desktops,03,Computers,2017-12-25,1153,8,1
2144002,1,2020-11-01,2020-11-13,2020-11-18,1860085,0,1679,4,Female,Ruth Adams,Del Rio,TX,Texas,78840,1965-01-19,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,2.8,5.5,22,0701,Boxed Games,07,Games and Toys,2016-12-10,1533,1,0
2149005,1,2020-11-01,2020-11-18,2020-11-22,1492661,0,439,2,Female,Rosemary Harlow,New York,NY,New York,10011,1978-08-08,WWI Desktop PC2.30 M2300 Brown,Wide World Importers,Brown,257.06,559,1118,0303,Desktops,03,Computers,2016-06-13,1713,1,0
2149006,1,2020-11-01,2020-11-18,2020-11-25,2083496,0,1718,3,Female,Brigitte Strauss,Raleigh,NC,North Carolina,27604,1982-07-20,MGS Zoo Tycoon 2: Zookeeper Collection M260,Tailspin Toys,Blue,32.25,70.13,210.39,0702,Download Games,07,Games and Toys,2019-02-23,728,5,1
2149006,2,2020-11-01,2020-11-18,2020-11-25,2083496,0,1585,3,Female,Brigitte Strauss,Raleigh,NC,North Carolina,27604,1982-07-20,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,22.89,68.67,0602,Movie DVD,06,"Music, Movies and Audio Books",2019-02-23,728,5,1
2152003,1,2020-11-01,2020-11-21,2020-11-26,2039866,0,1689,1,Female,Samira Berggren,North Las Vegas,NV,Nevada,89032,1969-02-21,SV Hand Games for 12-16 boys E60 Yellow,Southridge Video,Yellow,2.54,4.98,4.98,0701,Boxed Games,07,Games and Toys,2018-01-04,1143,1,0
2152006,1,2020-11-01,2020-11-21,2020-11-26,1778317,0,1695,2,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,1991-10-10,SV Hand Games for 12-16 boys E60 Black,Southridge Video,Black,2.54,4.98,9.96,0701,Boxed Games,07,Games and Toys,2019-10-26,483,6,1
2152006,2,2020-11-01,2020-11-21,2020-11-26,1778317,0,451,2,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,1991-10-10,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,257.06,559,1118,0303,Desktops,03,Computers,2019-10-26,483,6,1
2152006,3,2020-11-01,2020-11-21,2020-11-26,1778317,0,1813,1,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,1991-10-10,MGS Racing Madness 2009 E169,Tailspin Toys,Blue,16.310000000000002,32,32,0702,Download Games,07,Games and Toys,2019-10-26,483,6,1
2152006,4,2020-11-01,2020-11-21,2020-11-26,1778317,0,1675,5,Female,Donna Eddy,Stigler,OK,Oklahoma,74462,1991-10-10,MGS Hand Games men M300 Red,Tailspin Toys,Red,3.17,6.89,34.449999999999996,0701,Boxed Games,07,Games and Toys,2019-10-26,483,6,1
2154000,1,2020-11-01,2020-11-23,2020-11-26,1706020,0,1136,3,Female,Pamela Sandoval,Bensenville,IL,Illinois,60106,1996-11-22,Fabrikam SLR Camera X150 Orange,Fabrikam,Orange,159.2,480.5,1441.5,0402,Digital SLR Cameras,04,Cameras and camcorders,2016-10-22,1582,1,0
2154001,1,2020-11-01,2020-11-23,2020-11-26,1663056,0,1814,7,Male,Joseph Henry,Houston,TX,Texas,77002,1979-09-05,MGS Zoo Tycoon2009 E170,Tailspin Toys,Blue,16.310000000000002,32,224,0702,Download Games,07,Games and Toys,2017-02-23,1458,7,1
2154001,2,2020-11-01,2020-11-23,2020-11-26,1663056,0,842,3,Male,Joseph Henry,Houston,TX,Texas,77002,1979-09-05,Contoso Bright Light battery E20 Black,Contoso,Black,13.709999999999999,26.9,80.69999999999999,0308,Computers Accessories,03,Computers,2017-02-23,1458,7,1
2154001,3,2020-11-01,2020-11-23,2020-11-26,1663056,0,2094,3,Male,Joseph Henry,Houston,TX,Texas,77002,1979-09-05,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,257.5,772.5,0804,Water Heaters,08,Home Appliances,2017-02-23,1458,7,1
2154001,4,2020-11-01,2020-11-23,2020-11-26,1663056,0,81,2,Male,Joseph Henry,Houston,TX,Texas,77002,1979-09-05,NT Wireless Bluetooth Stereo Headphones E302 Black,Northwind Traders,Black,18.650000000000002,40.55,81.1,0106,Bluetooth Headphones,01,Audio,2017-02-23,1458,7,1
2156006,1,2020-11-01,2020-11-25,2020-11-28,1559820,0,411,6,Female,Tyesha Castro,Chesterton,IN,Indiana,46304,1982-02-22,Proseware Laptop15 M510 White,Proseware,White,321.44,699,4194,0301,Laptops,03,Computers,2017-10-10,1229,6,1
2156006,2,2020-11-01,2020-11-25,2020-11-28,1559820,0,1009,3,Female,Tyesha Castro,Chesterton,IN,Indiana,46304,1982-02-22,A. Datum Advanced Digital Camera M300 Orange,A. Datum,Orange,86.67999999999999,188.5,565.5,0401,Digital Cameras,04,Cameras and camcorders,2017-10-10,1229,6,1
2156006,3,2020-11-01,2020-11-25,2020-11-28,1559820,0,1943,2,Female,Tyesha Castro,Chesterton,IN,Indiana,46304,1982-02-22,Litware Refrigerator 3.2CuFt E160 White,Litware,White,142.75,279.98999999999995,559.9799999999999,0802,Refrigerators,08,Home Appliances,2017-10-10,1229,6,1
2157000,1,2020-11-01,2020-11-26,2020-11-29,1391759,0,1648,3,Female,Rosa Davis,Mansfield,OH,Ohio,44903,1973-12-30,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,56.08,109.99000000000001,329.97,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-11-07,836,3,1
2157000,2,2020-11-01,2020-11-26,2020-11-29,1391759,0,1696,2,Female,Rosa Davis,Mansfield,OH,Ohio,44903,1973-12-30,SV Hand Games for Office worker L28 Black,Southridge Video,Black,5.63,16.99,33.98,0701,Boxed Games,07,Games and Toys,2018-11-07,836,3,1
2157000,3,2020-11-01,2020-11-26,2020-11-29,1391759,0,1919,4,Female,Rosa Davis,Mansfield,OH,Ohio,44903,1973-12-30,Fabrikam Refrigerator 3.2CuFt E1600 Green,Fabrikam,Green,142.75,279.98999999999995,1119.9599999999998,0802,Refrigerators,08,Home Appliances,2018-11-07,836,3,1
2159001,1,2020-11-01,2020-11-28,2020-12-04,1841562,0,1586,4,Male,Charles Carlson,Golden,CO,Colorado,80401,1995-08-29,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,5.819999999999999,12.66,50.64,0602,Movie DVD,06,"Music, Movies and Audio Books",2017-08-17,1283,2,1
2159001,2,2020-11-01,2020-11-28,2020-12-04,1841562,0,419,2,Male,Charles Carlson,Golden,CO,Colorado,80401,1995-08-29,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Silver,188.13,369,738,0303,Desktops,03,Computers,2017-08-17,1283,2,1
2159003,1,2020-11-01,2020-11-28,2020-11-30,1671068,0,1271,1,Male,Britt Miller,Richmond,VA,Virginia,23219,1986-11-26,Contoso Lens Cap Keeper E314 Yellow,Contoso,Yellow,3.54,6.95,6.95,0406,Cameras & Camcorders Accessories,04,Cameras and camcorders,2020-11-28,84,1,0
2159008,1,2020-11-01,2020-11-28,2020-12-04,1219391,0,446,5,Male,Oscar Sullivan,Morristown,NJ,New Jersey,7960,1980-07-05,WWI Desktop PC1.60 E1600 Black,Wide World Importers,Black,112.14,219.95000000000002,1099.75,0303,Desktops,03,Computers,2019-02-28,723,3,1
2162001,1,2020-12-01,2020-12-01,2020-12-03,1241542,0,436,1,Female,Pamela Serrano,Utica,NY,New York,13502,1992-11-14,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,White,188.13,369,369,0303,Desktops,03,Computers,2016-11-09,1564,4,1
2162001,2,2020-12-01,2020-12-01,2020-12-03,1241542,0,1426,1,Female,Pamela Serrano,Utica,NY,New York,13502,1992-11-14,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589,589,0503,Touch Screen Phones,05,Cell phones,2016-11-09,1564,4,1
2162001,3,2020-12-01,2020-12-01,2020-12-03,1241542,0,1700,1,Female,Pamela Serrano,Utica,NY,New York,13502,1992-11-14,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.88,8.88,0701,Boxed Games,07,Games and Toys,2016-11-09,1564,4,1
2162001,4,2020-12-01,2020-12-01,2020-12-03,1241542,0,1657,1,Female,Pamela Serrano,Utica,NY,New York,13502,1992-11-14,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,82.77,179.99,179.99,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-11-09,1564,4,1
2163005,1,2020-12-01,2020-12-02,2020-12-05,2070898,0,1698,4,Female,Zorka Juric,Eagleville,PA,Pennsylvania,19403,1982-07-29,SV Hand Games for students E40 Red,Southridge Video,Red,3.56,6.99,27.96,0701,Boxed Games,07,Games and Toys,2019-12-09,439,2,1
2163005,2,2020-12-01,2020-12-02,2020-12-05,2070898,0,1684,10,Female,Zorka Juric,Eagleville,PA,Pennsylvania,19403,1982-07-29,MGS Hand Games for Office worker L299 Silver,Tailspin Toys,Silver,5.6,16.89,168.9,0701,Boxed Games,07,Games and Toys,2019-12-09,439,2,1
2163007,1,2020-12-01,2020-12-02,2020-12-05,1941044,0,1659,1,Male,Jens Svendsen,Tacoma,WA,Washington,98402,2001-01-23,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,86.14,259.98999999999995,259.98999999999995,0602,Movie DVD,06,"Music, Movies and Audio Books",2018-01-14,1133,6,1
2163007,2,2020-12-01,2020-12-02,2020-12-05,1941044,0,1032,2,Male,Jens Svendsen,Tacoma,WA,Washington,98402,2001-01-23,A. Datum All in One Digital Camera M200 Azure,A. Datum,Azure,86.45,188,376,0401,Digital Cameras,04,Cameras and camcorders,2018-01-14,1133,6,1
2164001,1,2020-12-01,2020-12-03,2020-12-06,1261460,0,440,3,Male,Elisha Matos,Birmingham,AL,Alabama,35206,1938-07-28,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Silver,112.14,219.95000000000002,659.85,0303,Desktops,03,Computers,2018-08-15,920,4,1
2164001,2,2020-12-01,2020-12-03,2020-12-06,1261460,0,60,4,Male,Elisha Matos,Birmingham,AL,Alabama,35206,1938-07-28,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,White,79.53,156,624,0104,Recording Pen,01,Audio,2018-08-15,920,4,1
2164001,3,2020-12-01,2020-12-03,2020-12-06,1261460,0,455,5,Male,Elisha Matos,Birmingham,AL,Alabama,35206,1938-07-28,WWI Desktop PC2.33 X2330 White,Wide World Importers,White,304.47999999999996,919,4595,0303,Desktops,03,Computers,2018-08-15,920,4,1
2164001,4,2020-12-01,2020-12-03,2020-12-06,1261460,0,719,8,Male,Elisha Matos,Birmingham,AL,Alabama,35206,1938-07-28,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,Proseware,White,75.54,228,1824,0306,"Printers, Scanners & Fax",03,Computers,2018-08-15,920,4,1
2165002,1,2020-12-01,2020-12-04,2020-12-06,2038771,0,1021,3,Male,Douglas Causby,Port Huron,MI,Michigan,48060,1952-12-16,A. Datum Consumer Digital Camera E100 Green,A. Datum,Green,143.26,281,843,0401,Digital Cameras,04,Cameras and camcorders,2017-12-19,1159,6,1
2165002,2,2020-12-01,2020-12-04,2020-12-06,2038771,0,990,1,Male,Douglas Causby,Port Huron,MI,Michigan,48060,1952-12-16,A. Datum All in One Digital Camera M200 Silver,A. Datum,Silver,86.45,188,188,0401,Digital Cameras,04,Cameras and camcorders,2017-12-19,1159,6,1
2165002,3,2020-12-01,2020-12-04,2020-12-06,2038771,0,432,3,Male,Douglas Causby,Port Huron,MI,Michigan,48060,1952-12-16,Adventure Works Desktop PC1.80 ED182 Brown,Adventure Works,Brown,254.86,499.9,1499.6999999999998,0303,Desktops,03,Computers,2017-12-19,1159,6,1
2165003,1,2020-12-01,2020-12-04,2020-12-08,1988805,0,476,1,Female,Brooke Parnell,Mira Loma,CA,California,91752,1948-11-07,Proseware LCD24W X300 White,Proseware,White,287.91999999999996,869,869,0304,Monitors,03,Computers,2018-01-13,1134,3,1
2166009,1,2020-12-01,2020-12-05,2020-12-12,1575584,0,471,3,Female,Melissa Watson,Manchester,NH,New Hampshire,3101,1977-11-30,Proseware LCD15 E103 Black,Proseware,Black,50.47,99,297,0304,Monitors,03,Computers,2019-10-19,490,2,1
2166009,2,2020-12-01,2020-12-05,2020-12-12,1575584,0,1478,1,Female,Melissa Watson,Manchester,NH,New Hampshire,3101,1977-11-30,The Phone Company Smart phones Expert M400 Black,The Phone Company,Black,137.96,300,300,0504,Smart phones & PDAs,05,Cell phones,2019-10-19,490,2,1
2168002,1,2020-12-01,2020-12-07,2020-12-15,1408372,0,1592,2,Female,Barbra Johnson,Eagleville,PA,Pennsylvania,19403,1964-07-12,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Red,8.27,17.99,35.98,0602,Movie DVD,06,"Music, Movies and Audio Books",2016-12-30,1513,1,0
2169001,1,2020-12-01,2020-12-08,2020-12-11,2002239,0,2112,3,Female,Gemma Summerfield,Houston,TX,Texas,77063,1964-05-03,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,791,2373,0804,Water Heaters,08,Home Appliances,2020-12-08,74,6,1
2169001,2,2020-12-01,2020-12-08,2020-12-11,2002239,0,737,1,Female,Gemma Summerfield,Houston,TX,Texas,77063,1964-05-03,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",Proseware,Green,73.11999999999999,159,159,0306,"Printers, Scanners & Fax",03,Computers,2020-12-08,74,6,1
2169001,3,2020-12-01,2020-12-08,2020-12-11,2002239,0,2113,1,Female,Gemma Summerfield,Houston,TX,Texas,77063,1964-05-03,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,258.98999999999995,508,508,0804,Water Heaters,08,Home Appliances,2020-12-08,74,6,1
2169001,4,2020-12-01,2020-12-08,2020-12-11,2002239,0,976,1,Female,Gemma Summerfield,Houston,TX,Texas,77063,1964-05-03,A. Datum All in One Digital Camera M200 Pink,A. Datum,Pink,86.45,188,188,0401,Digital Cameras,04,Cameras and camcorders,2020-12-08,74,6,1
2169001,5,2020-12-01,2020-12-08,2020-12-11,2002239,0,1025,1,Female,Gemma Summerfield,Houston,TX,Texas,77063,1964-05-03,A. Datum SLR-like Digital Camera M400 Green,A. Datum,Green,90.55,196.9,196.9,0401,Digital Cameras,04,Cameras and camcorders,2020-12-08,74,6,1
2169001,6,2020-12-01,2020-12-08,2020-12-11,2002239,0,408,1,Female,Gemma Summerfield,Houston,TX,Texas,77063,1964-05-03,Proseware Laptop15.4W M518 Black,Proseware,Black,348.58,758,758,0301,Laptops,03,Computers,2020-12-08,74,6,1
2172001,1,2020-12-01,2020-12-11,2020-12-15,1589180,0,1441,1,Male,Jerry Maynes,Boston,MA,Massachusetts,2210,1984-02-26,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200,200,0503,Touch Screen Phones,05,Cell phones,2020-12-11,71,1,0
2173001,1,2020-12-01,2020-12-12,2020-12-13,1377152,0,1419,5,Female,Nancy Aldana,Corpus Christi,TX,Texas,78410,1977-09-07,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.64999999999999,258,1290,0503,Touch Screen Phones,05,Cell phones,2020-12-12,70,2,1
